galaxy,r_kpc,g_bar,g_obs,log_g_bar,log_g_obs
D0135,0.5,7.453787280721507e-10,1.68255003557295e-07,-9.127623005481704,-6.774032011888459
D0135,1.263157894736842,2.950457465285597e-10,5.205133624008907e-08,-9.530110641904463,-7.28356811698441
D0135,2.026315789473684,1.8392462121260865e-10,4.1410789353892154e-08,-9.735360129701357,-7.3828864910921075
D0135,2.7894736842105265,1.3360562106953646e-10,3.133846065963885e-08,-9.874175269793646,-7.503922339821587
D0135,3.5526315789473686,1.0490515432126566e-10,2.1912196686809906e-08,-9.979203173023881,-7.65931408245121
D0135,4.315789473684211,8.635485264250528e-11,1.7192868976975727e-08,-10.063713252576573,-7.7646516464714725
D0135,5.078947368421053,7.337925302264696e-11,1.568471623538243e-08,-10.13442671353665,-7.804523334060425
D0135,5.842105263157895,6.379367492509399e-11,8.78438599087362e-09,-10.195222378979514,-8.056288589330292
D0135,6.605263157894737,5.642309096960504e-11,1.191767530020353e-08,-10.248543126009913,-7.923808451202796
D0135,7.36842105263158,5.057927083346737e-11,1.0149638550037191e-08,-10.296027435871094,-7.99354942361475
D0135,8.131578947368421,4.5832348975310246e-11,9.269278984761885e-09,-10.33882788395371,-8.032954046342834
D0135,8.894736842105264,4.1899987672694866e-11,9.29103921115362e-09,-10.37778610480653,-8.031935707058228
D0135,9.657894736842106,3.858908946422579e-11,7.780957009526088e-09,-10.413535468780964,-8.108966984193387
D0135,10.421052631578949,3.576312079134056e-11,6.285605965956206e-09,-10.446564590454388,-8.201652847654204
D0135,11.18421052631579,3.332281372557851e-11,6.663415352682105e-09,-10.477258334579187,-8.176303114878982
D0135,11.947368421052632,3.119426395015609e-11,6.401929694630495e-09,-10.505925257385979,-8.193689099545477
D0135,12.710526315789474,2.9321316425198473e-11,6.052811843670035e-09,-10.532816535280388,-8.218042826256937
D0135,13.473684210526317,2.7660538737052465e-11,5.743062561617537e-09,-10.558139365504706,-8.240856452738981
D0135,14.23684210526316,2.617781115225668e-11,6.036580100860652e-09,-10.582066669635445,-8.219209032233561
D0135,15.0,2.4845957602405024e-11,4.398470324699662e-09,-10.604744260201366,-8.356698333751778
D0136,0.5,7.453787280721507e-10,1.6020530220237767e-07,-9.127623005481704,-6.79532311447445
D0136,1.263157894736842,2.950457465285597e-10,7.222866365689715e-08,-9.530110641904463,-7.141290420191686
D0136,2.026315789473684,1.8392462121260865e-10,3.09427225524066e-08,-9.735360129701357,-7.509441476755979
D0136,2.7894736842105265,1.3360562106953646e-10,2.8729722358376305e-08,-9.874175269793646,-7.541668570973167
D0136,3.5526315789473686,1.0490515432126566e-10,2.052397385712794e-08,-9.979203173023881,-7.687738547208638
D0136,4.315789473684211,8.635485264250528e-11,1.735661266518898e-08,-10.063713252576573,-7.760535028258504
D0136,5.078947368421053,7.337925302264696e-11,1.3781934409935582e-08,-10.13442671353665,-7.860689821281788
D0136,5.842105263157895,6.379367492509399e-11,1.3145914351402868e-08,-10.195222378979514,-7.881209201572941
D0136,6.605263157894737,5.642309096960504e-11,1.4687223000492706e-08,-10.248543126009913,-7.833060311055979
D0136,7.36842105263158,5.057927083346737e-11,9.063756825743544e-09,-10.296027435871094,-8.042691754805562
D0136,8.131578947368421,4.5832348975310246e-11,8.31636596154009e-09,-10.33882788395371,-8.08006640779891
D0136,8.894736842105264,4.1899987672694866e-11,7.471264771074632e-09,-10.37778610480653,-8.12660587253489
D0136,9.657894736842106,3.858908946422579e-11,9.919932621671259e-09,-10.413535468780964,-8.003491277657893
D0136,10.421052631578949,3.576312079134056e-11,7.106129062567289e-09,-10.446564590454388,-8.148366909054433
D0136,11.18421052631579,3.332281372557851e-11,6.989146966720953e-09,-10.477258334579187,-8.15557582715175
D0136,11.947368421052632,3.119426395015609e-11,6.244718974780913e-09,-10.505925257385979,-8.204487100996504
D0136,12.710526315789474,2.9321316425198473e-11,5.478937426338208e-09,-10.532816535280388,-8.261303659512581
D0136,13.473684210526317,2.7660538737052465e-11,5.6539930254372555e-09,-10.558139365504706,-8.247644731576244
D0136,14.23684210526316,2.617781115225668e-11,7.283075048740131e-09,-10.582066669635445,-8.137685214817694
D0136,15.0,2.4845957602405024e-11,6.152870373422799e-09,-10.604744260201366,-8.210922234383805
D0137,0.5,7.453787280721507e-10,1.458782469568392e-07,-9.127623005481704,-6.836009464315932
D0137,1.263157894736842,2.950457465285597e-10,6.922153545321688e-08,-9.530110641904463,-7.159758771533318
D0137,2.026315789473684,1.8392462121260865e-10,3.6093488884707624e-08,-9.735360129701357,-7.442571135947073
D0137,2.7894736842105265,1.3360562106953646e-10,2.318336828558977e-08,-9.874175269793646,-7.634823465629815
D0137,3.5526315789473686,1.0490515432126566e-10,2.5680871347634394e-08,-9.979203173023881,-7.590390244814653
D0137,4.315789473684211,8.635485264250528e-11,2.147714377504315e-08,-10.063713252576573,-7.668023475543098
D0137,5.078947368421053,7.337925302264696e-11,1.8017258670145503e-08,-10.13442671353665,-7.744311286331156
D0137,5.842105263157895,6.379367492509399e-11,1.3097279677424075e-08,-10.195222378979514,-7.882818898524892
D0137,6.605263157894737,5.642309096960504e-11,1.2021647415398981e-08,-10.248543126009913,-7.920036013665033
D0137,7.36842105263158,5.057927083346737e-11,1.2007038895988092e-08,-10.296027435871094,-7.920564082496461
D0137,8.131578947368421,4.5832348975310246e-11,1.0437141861524372e-08,-10.33882788395371,-7.98141841356652
D0137,8.894736842105264,4.1899987672694866e-11,8.683517179575508e-09,-10.37778610480653,-8.061304332163205
D0137,9.657894736842106,3.858908946422579e-11,6.8382295514479045e-09,-10.413535468780964,-8.165056324531845
D0137,10.421052631578949,3.576312079134056e-11,7.881199770791039e-09,-10.446564590454388,-8.103407663960756
D0137,11.18421052631579,3.332281372557851e-11,8.212431150908734e-09,-10.477258334579187,-8.085528258333929
D0137,11.947368421052632,3.119426395015609e-11,5.841825604515444e-09,-10.505925257385979,-8.233451412122331
D0137,12.710526315789474,2.9321316425198473e-11,6.872156193382337e-09,-10.532816535280388,-8.16290697822903
D0137,13.473684210526317,2.7660538737052465e-11,6.25477795539596e-09,-10.558139365504706,-8.203788103150087
D0137,14.23684210526316,2.617781115225668e-11,6.2146370512778955e-09,-10.582066669635445,-8.206584230052105
D0137,15.0,2.4845957602405024e-11,5.981259434256911e-09,-10.604744260201366,-8.223207359864663
D0138,0.5,7.453787280721507e-10,1.5389559787382546e-07,-9.127623005481704,-6.812773802822513
D0138,1.263157894736842,2.950457465285597e-10,5.419392182621843e-08,-9.530110641904463,-7.266049419464527
D0138,2.026315789473684,1.8392462121260865e-10,3.8730536099920164e-08,-9.735360129701357,-7.4119464915596
D0138,2.7894736842105265,1.3360562106953646e-10,3.322619663042458e-08,-9.874175269793646,-7.4785193691322
D0138,3.5526315789473686,1.0490515432126566e-10,2.206790402936602e-08,-9.979203173023881,-7.656238913404138
D0138,4.315789473684211,8.635485264250528e-11,1.7830294337671047e-08,-10.063713252576573,-7.748841487549757
D0138,5.078947368421053,7.337925302264696e-11,1.3121040111996582e-08,-10.13442671353665,-7.882031736835636
D0138,5.842105263157895,6.379367492509399e-11,1.74390120946782e-08,-10.195222378979514,-7.758478121122609
D0138,6.605263157894737,5.642309096960504e-11,1.3932125713544653e-08,-10.248543126009913,-7.855982615433122
D0138,7.36842105263158,5.057927083346737e-11,1.2410786601622544e-08,-10.296027435871094,-7.90620069183584
D0138,8.131578947368421,4.5832348975310246e-11,1.1498716087145107e-08,-10.33882788395371,-7.9393506489852355
D0138,8.894736842105264,4.1899987672694866e-11,1.0058007615873206e-08,-10.37778610480653,-7.997488039869351
D0138,9.657894736842106,3.858908946422579e-11,8.415073051353678e-09,-10.413535468780964,-8.074942109556002
D0138,10.421052631578949,3.576312079134056e-11,7.87427937092989e-09,-10.446564590454388,-8.103789180973155
D0138,11.18421052631579,3.332281372557851e-11,7.108005707590559e-09,-10.477258334579187,-8.14825223213656
D0138,11.947368421052632,3.119426395015609e-11,9.3513824352011e-09,-10.505925257385979,-8.029124181683716
D0138,12.710526315789474,2.9321316425198473e-11,7.021817263349937e-09,-10.532816535280388,-8.153550476857482
D0138,13.473684210526317,2.7660538737052465e-11,5.874328022912158e-09,-10.558139365504706,-8.231041806100048
D0138,14.23684210526316,2.617781115225668e-11,6.204378326355486e-09,-10.582066669635445,-8.207301727937898
D0138,15.0,2.4845957602405024e-11,4.931940604102588e-09,-10.604744260201366,-8.30698216230052
D0139,0.5,7.453787280721507e-10,2.0424390168115872e-07,-9.127623005481704,-6.689850901776013
D0139,1.263157894736842,2.950457465285597e-10,6.32160875336402e-08,-9.530110641904463,-7.199172386306159
D0139,2.026315789473684,1.8392462121260865e-10,4.513757430852906e-08,-9.735360129701357,-7.345461783599566
D0139,2.7894736842105265,1.3360562106953646e-10,3.4913886043919665e-08,-9.874175269793646,-7.457001809922448
D0139,3.5526315789473686,1.0490515432126566e-10,2.5408032008414917e-08,-9.979203173023881,-7.5950289721391275
D0139,4.315789473684211,8.635485264250528e-11,2.0230570170301645e-08,-10.063713252576573,-7.693991877074659
D0139,5.078947368421053,7.337925302264696e-11,1.702488267133127e-08,-10.13442671353665,-7.7689158723883915
D0139,5.842105263157895,6.379367492509399e-11,1.4685530352004224e-08,-10.195222378979514,-7.833110364783686
D0139,6.605263157894737,5.642309096960504e-11,1.2212734278485657e-08,-10.248543126009913,-7.913187092065176
D0139,7.36842105263158,5.057927083346737e-11,1.1115975595496406e-08,-10.296027435871094,-7.954052415362899
D0139,8.131578947368421,4.5832348975310246e-11,1.2525262718115898e-08,-10.33882788395371,-7.902213156013098
D0139,8.894736842105264,4.1899987672694866e-11,9.587018182584173e-09,-10.37778610480653,-8.01831644895202
D0139,9.657894736842106,3.858908946422579e-11,8.143862549670127e-09,-10.413535468780964,-8.089169564872684
D0139,10.421052631578949,3.576312079134056e-11,7.797230724337357e-09,-10.446564590454388,-8.108059614577066
D0139,11.18421052631579,3.332281372557851e-11,8.740744222573742e-09,-10.477258334579187,-8.05845158818975
D0139,11.947368421052632,3.119426395015609e-11,7.807130146455142e-09,-10.505925257385979,-8.107508580797194
D0139,12.710526315789474,2.9321316425198473e-11,7.2440736504155885e-09,-10.532816535280388,-8.140017142868405
D0139,13.473684210526317,2.7660538737052465e-11,6.2191196828889355e-09,-10.558139365504706,-8.206271085392924
D0139,14.23684210526316,2.617781115225668e-11,6.476936489075336e-09,-10.582066669635445,-8.188630361488542
D0139,15.0,2.4845957602405024e-11,5.33473179234768e-09,-10.604744260201366,-8.272887410172304
D0140,0.5,7.453787280721507e-10,1.7293403635399098e-07,-9.127623005481704,-6.762119521786967
D0140,1.263157894736842,2.950457465285597e-10,7.857766069455554e-08,-9.530110641904463,-7.104700904546465
D0140,2.026315789473684,1.8392462121260865e-10,4.847748140769033e-08,-9.735360129701357,-7.3144599515306234
D0140,2.7894736842105265,1.3360562106953646e-10,2.8451438232805465e-08,-9.874175269793646,-7.545895774935571
D0140,3.5526315789473686,1.0490515432126566e-10,2.2683276627144912e-08,-9.979203173023881,-7.644294210876804
D0140,4.315789473684211,8.635485264250528e-11,2.0901368521383475e-08,-10.063713252576573,-7.67982527743787
D0140,5.078947368421053,7.337925302264696e-11,2.1177953972333814e-08,-10.13442671353665,-7.67411599991537
D0140,5.842105263157895,6.379367492509399e-11,1.2090618395576211e-08,-10.195222378979514,-7.917551485829208
D0140,6.605263157894737,5.642309096960504e-11,1.3921397625648648e-08,-10.248543126009913,-7.8563171619497885
D0140,7.36842105263158,5.057927083346737e-11,1.026234592429443e-08,-10.296027435871094,-7.988753350187342
D0140,8.131578947368421,4.5832348975310246e-11,1.0175682152082381e-08,-10.33882788395371,-7.992436467119461
D0140,8.894736842105264,4.1899987672694866e-11,9.603148647702145e-09,-10.37778610480653,-8.017586348614374
D0140,9.657894736842106,3.858908946422579e-11,8.786445585401488e-09,-10.413535468780964,-8.056186776215913
D0140,10.421052631578949,3.576312079134056e-11,8.035186016476053e-09,-10.446564590454388,-8.095004064763241
D0140,11.18421052631579,3.332281372557851e-11,7.972641446829174e-09,-10.477258334579187,-8.098397766969612
D0140,11.947368421052632,3.119426395015609e-11,7.007456972923541e-09,-10.505925257385979,-8.154439560207598
D0140,12.710526315789474,2.9321316425198473e-11,5.8855005672092695e-09,-10.532816535280388,-8.230216594106565
D0140,13.473684210526317,2.7660538737052465e-11,7.21574112579847e-09,-10.558139365504706,-8.141719056072262
D0140,14.23684210526316,2.617781115225668e-11,6.808764170785098e-09,-10.582066669635445,-8.166931707839632
D0140,15.0,2.4845957602405024e-11,6.526533115168632e-09,-10.604744260201366,-8.185317454066446
D0141,0.5,7.453787280721507e-10,1.532244017560501e-07,-9.127623005481704,-6.814672065616599
D0141,1.263157894736842,2.950457465285597e-10,7.520180766391581e-08,-9.530110641904463,-7.123771719926599
D0141,2.026315789473684,1.8392462121260865e-10,4.8858462516764764e-08,-9.735360129701357,-7.311060203571975
D0141,2.7894736842105265,1.3360562106953646e-10,2.921882682552164e-08,-9.874175269793646,-7.5343372255485646
D0141,3.5526315789473686,1.0490515432126566e-10,2.588672542565386e-08,-9.979203173023881,-7.586922882725126
D0141,4.315789473684211,8.635485264250528e-11,2.100918981388592e-08,-10.063713252576573,-7.677590695149641
D0141,5.078947368421053,7.337925302264696e-11,2.2038529810291406e-08,-10.13442671353665,-7.65681738062671
D0141,5.842105263157895,6.379367492509399e-11,1.9321034758948465e-08,-10.195222378979514,-7.713969618186187
D0141,6.605263157894737,5.642309096960504e-11,1.1422393008703069e-08,-10.248543126009913,-7.942242901203751
D0141,7.36842105263158,5.057927083346737e-11,1.6218489877363867e-08,-10.296027435871094,-7.7899895859115365
D0141,8.131578947368421,4.5832348975310246e-11,1.0162848801305535e-08,-10.33882788395371,-7.992984535628358
D0141,8.894736842105264,4.1899987672694866e-11,1.1501677586899973e-08,-10.37778610480653,-7.939238810637855
D0141,9.657894736842106,3.858908946422579e-11,1.0581318458333494e-08,-10.413535468780964,-7.9754602147673985
D0141,10.421052631578949,3.576312079134056e-11,7.854466397978301e-09,-10.446564590454388,-8.10488331390665
D0141,11.18421052631579,3.332281372557851e-11,8.67730089973101e-09,-10.477258334579187,-8.061615342409091
D0141,11.947368421052632,3.119426395015609e-11,7.596742522522501e-09,-10.505925257385979,-8.119372592951073
D0141,12.710526315789474,2.9321316425198473e-11,7.686510454379827e-09,-10.532816535280388,-8.114270777800472
D0141,13.473684210526317,2.7660538737052465e-11,6.996947997468946e-09,-10.558139365504706,-8.155091353827778
D0141,14.23684210526316,2.617781115225668e-11,7.352341409886606e-09,-10.582066669635445,-8.133574334458288
D0141,15.0,2.4845957602405024e-11,6.17688473952513e-09,-10.604744260201366,-8.209230502508063
D0142,0.5,7.453787280721507e-10,1.858683336539435e-07,-9.127623005481704,-6.730794594578799
D0142,1.263157894736842,2.950457465285597e-10,8.436090392827352e-08,-9.530110641904463,-7.073858775436131
D0142,2.026315789473684,1.8392462121260865e-10,4.978937293546243e-08,-9.735360129701357,-7.302863343344613
D0142,2.7894736842105265,1.3360562106953646e-10,3.675906277970042e-08,-9.874175269793646,-7.434635570049617
D0142,3.5526315789473686,1.0490515432126566e-10,2.472364598383587e-08,-9.979203173023881,-7.606887483668116
D0142,4.315789473684211,8.635485264250528e-11,1.946867563712531e-08,-10.063713252576573,-7.710663590495937
D0142,5.078947368421053,7.337925302264696e-11,1.7487343536742508e-08,-10.13442671353665,-7.757276158214674
D0142,5.842105263157895,6.379367492509399e-11,1.5110579868051713e-08,-10.195222378979514,-7.820718869303398
D0142,6.605263157894737,5.642309096960504e-11,1.56139347897841e-08,-10.248543126009913,-7.806487638759987
D0142,7.36842105263158,5.057927083346737e-11,1.4280732738414193e-08,-10.296027435871094,-7.84524950852022
D0142,8.131578947368421,4.5832348975310246e-11,1.1445121796689481e-08,-10.33882788395371,-7.94137958129012
D0142,8.894736842105264,4.1899987672694866e-11,1.2403681368248448e-08,-10.37778610480653,-7.906449398657609
D0142,9.657894736842106,3.858908946422579e-11,1.1350310744588291e-08,-10.413535468780964,-7.944992248355212
D0142,10.421052631578949,3.576312079134056e-11,9.333602889001473e-09,-10.446564590454388,-8.029950680715075
D0142,11.18421052631579,3.332281372557851e-11,7.711660122449443e-09,-10.477258334579187,-8.112852119431658
D0142,11.947368421052632,3.119426395015609e-11,9.372146768661829e-09,-10.505925257385979,-8.028160918931151
D0142,12.710526315789474,2.9321316425198473e-11,7.399391864093135e-09,-10.532816535280388,-8.130803972285449
D0142,13.473684210526317,2.7660538737052465e-11,7.126568192260357e-09,-10.558139365504706,-8.147119554855333
D0142,14.23684210526316,2.617781115225668e-11,6.402724963655773e-09,-10.582066669635445,-8.193635153389337
D0142,15.0,2.4845957602405024e-11,5.704604764915624e-09,-10.604744260201366,-8.243774439652825
D0143,0.5,7.453787280721507e-10,1.650273058356586e-07,-9.127623005481704,-6.782444190376368
D0143,1.263157894736842,2.950457465285597e-10,8.266652547750943e-08,-9.530110641904463,-7.082670315640111
D0143,2.026315789473684,1.8392462121260865e-10,4.410658877632911e-08,-9.735360129701357,-7.355496529455878
D0143,2.7894736842105265,1.3360562106953646e-10,4.765151803789602e-08,-9.874175269793646,-7.321923259454193
D0143,3.5526315789473686,1.0490515432126566e-10,2.4294642920323587e-08,-9.979203173023881,-7.614489479760996
D0143,4.315789473684211,8.635485264250528e-11,1.9602307929146043e-08,-10.063713252576573,-7.707692792833065
D0143,5.078947368421053,7.337925302264696e-11,2.0293701709804567e-08,-10.13442671353665,-7.692638727460923
D0143,5.842105263157895,6.379367492509399e-11,1.96076154384993e-08,-10.195222378979514,-7.707575219431187
D0143,6.605263157894737,5.642309096960504e-11,1.4873397749785087e-08,-10.248543126009913,-7.827589807845199
D0143,7.36842105263158,5.057927083346737e-11,1.4080735727465125e-08,-10.296027435871094,-7.851374652436057
D0143,8.131578947368421,4.5832348975310246e-11,9.699986958671367e-09,-10.33882788395371,-8.01322884962869
D0143,8.894736842105264,4.1899987672694866e-11,1.0169881287904495e-08,-10.37778610480653,-7.992684116527493
D0143,9.657894736842106,3.858908946422579e-11,8.949670154605795e-09,-10.413535468780964,-8.048192970569488
D0143,10.421052631578949,3.576312079134056e-11,7.521597652920076e-09,-10.446564590454388,-8.123689901675395
D0143,11.18421052631579,3.332281372557851e-11,8.834275662025692e-09,-10.477258334579187,-8.053829053274505
D0143,11.947368421052632,3.119426395015609e-11,6.285272169033965e-09,-10.505925257385979,-8.201675911462456
D0143,12.710526315789474,2.9321316425198473e-11,6.605292924158133e-09,-10.532816535280388,-8.180107918015443
D0143,13.473684210526317,2.7660538737052465e-11,6.821122855352405e-09,-10.558139365504706,-8.166144128313578
D0143,14.23684210526316,2.617781115225668e-11,6.243349419671717e-09,-10.582066669635445,-8.204582358359001
D0143,15.0,2.4845957602405024e-11,6.7884842467489335e-09,-10.604744260201366,-8.16822718547784
D0144,0.5,7.453787280721507e-10,2.0758497886431074e-07,-9.127623005481704,-6.6828040758349685
D0144,1.263157894736842,2.950457465285597e-10,8.737331227023049e-08,-9.530110641904463,-7.058621200131011
D0144,2.026315789473684,1.8392462121260865e-10,5.367743661195229e-08,-9.735360129701357,-7.270208232255344
D0144,2.7894736842105265,1.3360562106953646e-10,4.05764856386816e-08,-9.874175269793646,-7.39172557026033
D0144,3.5526315789473686,1.0490515432126566e-10,2.8270955357488043e-08,-9.979203173023881,-7.548659515193721
D0144,4.315789473684211,8.635485264250528e-11,2.404409118301978e-08,-10.063713252576573,-7.618991633714265
D0144,5.078947368421053,7.337925302264696e-11,2.088444455728942e-08,-10.13442671353665,-7.680177070741786
D0144,5.842105263157895,6.379367492509399e-11,1.7458856597446168e-08,-10.195222378979514,-7.757984202192876
D0144,6.605263157894737,5.642309096960504e-11,1.456460722159545e-08,-10.248543126009913,-7.836701222934275
D0144,7.36842105263158,5.057927083346737e-11,1.3149395581913824e-08,-10.296027435871094,-7.8810942092633764
D0144,8.131578947368421,4.5832348975310246e-11,1.1289462910349492e-08,-10.33882788395371,-7.947326718891675
D0144,8.894736842105264,4.1899987672694866e-11,1.181297549723753e-08,-10.37778610480653,-7.927640696859806
D0144,9.657894736842106,3.858908946422579e-11,1.0296429288222954e-08,-10.413535468780964,-7.987313358720243
D0144,10.421052631578949,3.576312079134056e-11,8.963187016796106e-09,-10.446564590454388,-8.04753754193296
D0144,11.18421052631579,3.332281372557851e-11,8.352448381242842e-09,-10.477258334579187,-8.078186199653993
D0144,11.947368421052632,3.119426395015609e-11,7.3472790969190045e-09,-10.505925257385979,-8.133873462544402
D0144,12.710526315789474,2.9321316425198473e-11,8.759149965912536e-09,-10.532816535280388,-8.057538038012957
D0144,13.473684210526317,2.7660538737052465e-11,7.519099355670873e-09,-10.558139365504706,-8.123834176467826
D0144,14.23684210526316,2.617781115225668e-11,6.415295463951796e-09,-10.582066669635445,-8.192783336887043
D0144,15.0,2.4845957602405024e-11,7.293402442196242e-09,-10.604744260201366,-8.13706982186783
D0145,0.5,7.453787280721507e-10,1.9468031236791208e-07,-9.127623005481704,-6.710677965595001
D0145,1.263157894736842,2.950457465285597e-10,7.008849022710563e-08,-9.530110641904463,-7.154353295032848
D0145,2.026315789473684,1.8392462121260865e-10,5.671632660085512e-08,-9.735360129701357,-7.246291905269289
D0145,2.7894736842105265,1.3360562106953646e-10,3.498479612955355e-08,-9.874175269793646,-7.456120652552695
D0145,3.5526315789473686,1.0490515432126566e-10,2.785593439674531e-08,-9.979203173023881,-7.5550822690284765
D0145,4.315789473684211,8.635485264250528e-11,2.406444890919296e-08,-10.063713252576573,-7.61862407948577
D0145,5.078947368421053,7.337925302264696e-11,2.2905303843935768e-08,-10.13442671353665,-7.64006394283706
D0145,5.842105263157895,6.379367492509399e-11,1.7737526034398866e-08,-10.195222378979514,-7.751106954094725
D0145,6.605263157894737,5.642309096960504e-11,1.3724365017470317e-08,-10.248543126009913,-7.862507739831469
D0145,7.36842105263158,5.057927083346737e-11,1.4855870241480263e-08,-10.296027435871094,-7.828101902594556
D0145,8.131578947368421,4.5832348975310246e-11,1.206972976242544e-08,-10.33882788395371,-7.918302453515019
D0145,8.894736842105264,4.1899987672694866e-11,1.407350359743823e-08,-10.37778610480653,-7.851597771533393
D0145,9.657894736842106,3.858908946422579e-11,1.0705438381222437e-08,-10.413535468780964,-7.970395543909224
D0145,10.421052631578949,3.576312079134056e-11,7.706758119125886e-09,-10.446564590454388,-8.113128271373064
D0145,11.18421052631579,3.332281372557851e-11,9.599846412513304e-09,-10.477258334579187,-8.017735715161633
D0145,11.947368421052632,3.119426395015609e-11,1.0535035139689531e-08,-10.505925257385979,-7.97736401146093
D0145,12.710526315789474,2.9321316425198473e-11,9.554125656811326e-09,-10.532816535280388,-8.019809051130862
D0145,13.473684210526317,2.7660538737052465e-11,9.239683948775241e-09,-10.558139365504706,-8.034342883936866
D0145,14.23684210526316,2.617781115225668e-11,6.497715792009353e-09,-10.582066669635445,-8.187239288476016
D0145,15.0,2.4845957602405024e-11,7.577713409548751e-09,-10.604744260201366,-8.12046182384397
D0146,0.5,7.453787280721507e-10,1.9700449370258688e-07,-9.127623005481704,-6.7055238674019675
D0146,1.263157894736842,2.950457465285597e-10,8.621858569141097e-08,-9.530110641904463,-7.064399105484146
D0146,2.026315789473684,1.8392462121260865e-10,4.57403819411587e-08,-9.735360129701357,-7.339700213270042
D0146,2.7894736842105265,1.3360562106953646e-10,3.5610740776069947e-08,-9.874175269793646,-7.448418992020402
D0146,3.5526315789473686,1.0490515432126566e-10,2.786477481818489e-08,-9.979203173023881,-7.554944462229704
D0146,4.315789473684211,8.635485264250528e-11,2.7026501374434015e-08,-10.063713252576573,-7.568210170805896
D0146,5.078947368421053,7.337925302264696e-11,2.2741361949195772e-08,-10.13442671353665,-7.643183529564364
D0146,5.842105263157895,6.379367492509399e-11,1.8743349322867317e-08,-10.195222378979514,-7.7271528007231485
D0146,6.605263157894737,5.642309096960504e-11,1.3910215065441717e-08,-10.248543126009913,-7.856666155341344
D0146,7.36842105263158,5.057927083346737e-11,1.3971841555541069e-08,-10.296027435871094,-7.8547463480232524
D0146,8.131578947368421,4.5832348975310246e-11,1.2081765107677616e-08,-10.33882788395371,-7.91786961202909
D0146,8.894736842105264,4.1899987672694866e-11,1.3075602258045786e-08,-10.37778610480653,-7.883538298535468
D0146,9.657894736842106,3.858908946422579e-11,1.2417353997930596e-08,-10.413535468780964,-7.905970937696005
D0146,10.421052631578949,3.576312079134056e-11,1.1370167627606295e-08,-10.446564590454388,-7.944233132567517
D0146,11.18421052631579,3.332281372557851e-11,8.775442342420946e-09,-10.477258334579187,-8.056730982892828
D0146,11.947368421052632,3.119426395015609e-11,6.533761284057988e-09,-10.505925257385979,-8.184836736850208
D0146,12.710526315789474,2.9321316425198473e-11,6.893387092703397e-09,-10.532816535280388,-8.16156733335771
D0146,13.473684210526317,2.7660538737052465e-11,9.115721457924255e-09,-10.558139365504706,-8.040208953690723
D0146,14.23684210526316,2.617781115225668e-11,7.1624461091670536e-09,-10.582066669635445,-8.14493863267962
D0146,15.0,2.4845957602405024e-11,6.546299875824646e-09,-10.604744260201366,-8.184004104216994
D0147,0.5,7.453787280721507e-10,2.575478746984229e-07,-9.127623005481704,-6.589142029594528
D0147,1.263157894736842,2.950457465285597e-10,9.8315831634704e-08,-9.530110641904463,-7.007376542819144
D0147,2.026315789473684,1.8392462121260865e-10,5.41391547680727e-08,-9.735360129701357,-7.266488528809831
D0147,2.7894736842105265,1.3360562106953646e-10,3.804895974585856e-08,-9.874175269793646,-7.419657212291808
D0147,3.5526315789473686,1.0490515432126566e-10,3.038285563690937e-08,-9.979203173023881,-7.517371409898229
D0147,4.315789473684211,8.635485264250528e-11,2.5953155110961502e-08,-10.063713252576573,-7.585809837661886
D0147,5.078947368421053,7.337925302264696e-11,2.5251719114381552e-08,-10.13442671353665,-7.597709050160168
D0147,5.842105263157895,6.379367492509399e-11,1.9556664642226012e-08,-10.195222378979514,-7.708705211460043
D0147,6.605263157894737,5.642309096960504e-11,1.7831795747005577e-08,-10.248543126009913,-7.748804919093567
D0147,7.36842105263158,5.057927083346737e-11,1.6697862207012735e-08,-10.296027435871094,-7.777339127123548
D0147,8.131578947368421,4.5832348975310246e-11,1.1880787370880603e-08,-10.33882788395371,-7.9251547765688475
D0147,8.894736842105264,4.1899987672694866e-11,1.3279981180009861e-08,-10.37778610480653,-7.876802540436651
D0147,9.657894736842106,3.858908946422579e-11,1.0988274770361312e-08,-10.413535468780964,-7.959070489244222
D0147,10.421052631578949,3.576312079134056e-11,7.949667183558523e-09,-10.446564590454388,-8.099651052899455
D0147,11.18421052631579,3.332281372557851e-11,7.752139899881343e-09,-10.477258334579187,-8.110578398341419
D0147,11.947368421052632,3.119426395015609e-11,8.221500633537851e-09,-10.505925257385979,-8.085048905405966
D0147,12.710526315789474,2.9321316425198473e-11,9.0878353094622e-09,-10.532816535280388,-8.041539551883922
D0147,13.473684210526317,2.7660538737052465e-11,8.217217689043554e-09,-10.558139365504706,-8.085275207623177
D0147,14.23684210526316,2.617781115225668e-11,7.833174364404672e-09,-10.582066669635445,-8.106062206068657
D0147,15.0,2.4845957602405024e-11,8.838688972077932e-09,-10.604744260201366,-8.053612148382527
D0148,0.5,7.453787280721507e-10,1.9686398816380047e-07,-9.127623005481704,-6.705833720998128
D0148,1.263157894736842,2.950457465285597e-10,8.881518581139945e-08,-9.530110641904463,-7.051512771268263
D0148,2.026315789473684,1.8392462121260865e-10,5.725489731955025e-08,-9.735360129701357,-7.242187359854581
D0148,2.7894736842105265,1.3360562106953646e-10,3.7363539068064787e-08,-9.874175269793646,-7.427551994194159
D0148,3.5526315789473686,1.0490515432126566e-10,3.175855303335172e-08,-9.979203173023881,-7.498139292893123
