galaxy,r_kpc,g_bar,g_obs,log_g_bar,log_g_obs
G0130,5.842105263157895,3.558941681189405e-07,4.008026885758458e-07,-6.448679128530334,-6.397069373892962
G0130,6.605263157894737,3.147749216032063e-07,3.866364340587833e-07,-6.501999875560734,-6.412697223341281
G0130,7.36842105263158,2.821732332943028e-07,3.7668687700746593e-07,-6.549484185421915,-6.4240195094556585
G0130,8.131578947368421,2.556909557359378e-07,3.20423967268577e-07,-6.59228463350453,-6.494275006747614
G0130,8.894736842105264,2.3375297432664137e-07,3.0126565270050255e-07,-6.631242854357351,-6.521050379421705
G0130,9.657894736842106,2.152820308512392e-07,2.796350663757427e-07,-6.666992218331785,-6.553408368768363
G0130,10.421052631578949,1.9951642758183025e-07,2.2989513750395406e-07,-6.700021340005208,-6.638470214365926
G0130,11.18421052631579,1.859023654644819e-07,2.5464074615320255e-07,-6.730715084130007,-6.5940721018071615
G0130,11.947368421052632,1.7402754476300618e-07,1.801180276920515e-07,-6.759382006936799,-6.744442817245127
G0130,12.710526315789474,1.635786859677118e-07,1.971467799169109e-07,-6.786273284831208,-6.705210312051259
G0130,13.473684210526317,1.5431348695782184e-07,1.7417512989690913e-07,-6.811596115055527,-6.759013856903685
G0130,14.23684210526316,1.46041599486885e-07,1.4136712703306068e-07,-6.8355234191862655,-6.849651567964322
G0130,15.0,1.386114128463242e-07,1.935247833410142e-07,-6.858201009752187,-6.713263410081614
G0131,0.5,4.213237400432309e-06,4.063809525590459e-06,-5.375384069286872,-5.3910666560203
G0131,1.263157894736842,1.6677398043377892e-06,2.124628529491752e-06,-5.777871705709631,-5.672716991116905
G0131,2.026315789473684,1.0396300078988816e-06,1.469538037672062e-06,-5.983121193506525,-5.83281916812333
G0131,2.7894736842105265,7.552029302661685e-07,8.808825945462423e-07,-6.121936333598813,-6.0550819712003
G0131,3.5526315789473686,5.929741526534362e-07,6.978012301796769e-07,-6.226964236829049,-6.1562682692533786
G0131,4.315789473684211,4.881189671232553e-07,4.7599483277891124e-07,-6.311474316381741,-6.322397761791662
G0131,5.078947368421053,4.1477466636380244e-07,4.815217643477518e-07,-6.382187777341817,-6.317384078378463
G0131,5.842105263157895,3.6059239012708953e-07,4.938207646490523e-07,-6.442983442784682,-6.306430652389301
G0131,6.605263157894737,3.189303211482625e-07,3.601141759284004e-07,-6.496304189815081,-6.443559782249091
G0131,7.36842105263158,2.858982521721924e-07,3.079989826507221e-07,-6.543788499676262,-6.511450718012242
G0131,8.131578947368421,2.5906637737286045e-07,2.4112673024247444e-07,-6.5865889477588775,-6.617754642989063
G0131,8.894736842105264,2.3683878878169785e-07,3.193661205280551e-07,-6.625547168611698,-6.495711157227362
G0131,9.657894736842106,2.1812400710684977e-07,2.704746663071092e-07,-6.661296532586133,-6.5678734063366
G0131,10.421052631578949,2.021502793136714e-07,2.334418738741375e-07,-6.694325654259556,-6.63182123928745
G0131,11.18421052631579,1.8835649554873853e-07,2.482264187645273e-07,-6.7250193983843545,-6.605151998368848
G0131,11.947368421052632,1.7632491323395128e-07,1.9891896697010545e-07,-6.753686321191148,-6.701323804820608
G0131,12.710526315789474,1.6573811720127096e-07,1.9077201320157614e-07,-6.780577599085556,-6.719485337198113
G0131,13.473684210526317,1.5635060665666774e-07,2.277658988001973e-07,-6.805900429309874,-6.642511298130149
G0131,14.23684210526316,1.4796952053274285e-07,1.6071996057309266e-07,-6.829827733440613,-6.793930182798449
G0131,15.0,1.4044124668107698e-07,1.720814312867712e-07,-6.852505324006534,-6.764265990362564
G0132,0.5,4.268492382786647e-06,5.195761044335568e-06,-5.369725489249143,-5.284350830561447
G0132,1.263157894736842,1.689611568186381e-06,2.031091343443881e-06,-5.772213125671902,-5.692270544807113
G0132,2.026315789473684,1.0532643541941078e-06,1.2546737496945717e-06,-5.977462613468797,-5.901469188228589
G0132,2.7894736842105265,7.651071252164744e-07,7.957140656742049e-07,-6.116277753561085,-6.099242964936658
G0132,3.5526315789473686,6.007507797996022e-07,7.053799887028994e-07,-6.221305656791321,-6.151576865223083
G0132,4.315789473684211,4.945204589813799e-07,5.745271180341893e-07,-6.305815736344012,-6.240689467524594
G0132,5.078947368421053,4.202142760256285e-07,4.673517254979989e-07,-6.376529197304088,-6.330356149523152
G0132,5.842105263157895,3.6532142014840674e-07,3.994109472171359e-07,-6.437324862746953,-6.398580035982993
G0132,6.605263157894737,3.2311296921492546e-07,3.470914104604288e-07,-6.490645609777353,-6.459556133766778
G0132,7.36842105263158,2.896476974033796e-07,3.1747313552981894e-07,-6.538129919638534,-6.498293018670518
G0132,8.131578947368421,2.6246393292215625e-07,3.253705032051221e-07,-6.580930367721149,-6.48762182102392
G0132,8.894736842105264,2.399448380856399e-07,2.866911238687029e-07,-6.61988858857397,-6.54258575286627
G0132,9.657894736842106,2.209846192723332e-07,3.08431970918356e-07,-6.655637952548404,-6.510840610926608
G0132,10.421052631578949,2.0480140220440981e-07,2.5874317081050376e-07,-6.688667074221828,-6.587131104021805
G0132,11.18421052631579,1.908267182892854e-07,2.138576874030119e-07,-6.719360818346626,-6.669875133825677
G0132,11.947368421052632,1.7863734641618125e-07,2.013531433354266e-07,-6.748027741153419,-6.696041586207655
G0132,12.710526315789474,1.6791170863964037e-07,1.964523553183823e-07,-6.774919019047827,-6.706742759951465
G0132,13.473684210526317,1.584010845174732e-07,1.820301543497249e-07,-6.800241849272146,-6.739856662658179
G0132,14.23684210526316,1.499100836838194e-07,1.785304354267576e-07,-6.8241691534028845,-6.748287735791841
G0132,15.0,1.4228307942622158e-07,2.0386134559944186e-07,-6.846846743968806,-6.690665113526922
G0133,0.5,4.324107332452739e-06,5.069812642934929e-06,-5.364103534581487,-5.295008089905911
G0133,1.263157894736842,1.711625819095876e-06,2.0646362759661432e-06,-5.7665911710042455,-5.685156446309813
G0133,2.026315789473684,1.0669875235922345e-06,1.1233687965286663e-06,-5.97184065880114,-5.949477643557279
G0133,2.7894736842105265,7.750758426094532e-07,7.89447047777401e-07,-6.110655798893428,-6.10267699501518
G0133,3.5526315789473686,6.08578069011867e-07,7.14704297795151e-07,-6.215683702123664,-6.145873606309206
G0133,4.315789473684211,5.009636543695246e-07,5.717589857388098e-07,-6.300193781676356,-6.242787001314803
G0133,5.078947368421053,4.256893228839484e-07,5.17046716823669e-07,-6.370907242636432,-6.286470215238509
G0133,5.842105263157895,3.700812581828921e-07,5.023866739301735e-07,-6.431702908079297,-6.298961889006823
G0133,6.605263157894737,3.2732286580319535e-07,3.700328960897456e-07,-6.485023655109696,-6.431759665243297
G0133,7.36842105263158,2.934215689878644e-07,3.258074272008376e-07,-6.532507964970877,-6.487039019611384
G0133,8.131578947368421,2.658836223838254e-07,3.482582282731317e-07,-6.5753084130534925,-6.458098613737018
G0133,8.894736842105264,2.430711222384676e-07,2.769006139217379e-07,-6.614266633906313,-6.557676081370613
G0133,9.657894736842106,2.238638673476895e-07,2.680397865802409e-07,-6.650015997880748,-6.571800736531753
G0133,10.421052631578949,2.0746979625404558e-07,2.4438475552895414e-07,-6.68304511955417,-6.611925888430069
G0133,11.18421052631579,1.933130336861225e-07,2.754129916699228e-07,-6.713738863678969,-6.560015577232762
G0133,11.947368421052632,1.8096484430969613e-07,1.806997103202026e-07,-6.742405786485762,-6.743042543656214
G0133,12.710526315789474,1.7009946028282e-07,1.8621734662076733e-07,-6.76929706438017,-6.729979865831671
G0133,13.473684210526317,1.6046492054023838e-07,2.036641394463457e-07,-6.794619894604489,-6.691085433501574
G0133,14.23684210526316,1.518632889401147e-07,2.0237137556954333e-07,-6.818547198735228,-6.69385091629536
G0133,15.0,1.4413691108175796e-07,1.5438799693157346e-07,-6.841224789301149,-6.811386467400661
G0134,0.5,4.380082249430587e-06,5.8471960551759045e-06,-5.358517734213147,-5.233052344121743
G0134,1.263157894736842,1.733782557066274e-06,1.9679500228872037e-06,-5.761005370635905,-5.705985934898534
G0134,2.026315789473684,1.0807995160932615e-06,1.1949179408970374e-06,-5.9662548584328,-5.922661918179663
G0134,2.7894736842105265,7.85109082445105e-07,8.76687161705587e-07,-6.105069998525088,-6.057155353250892
G0134,3.5526315789473686,6.164560202902306e-07,7.600731844542906e-07,-6.210097901755324,-6.119144589200194
G0134,4.315789473684211,5.074485532876899e-07,6.337358443542236e-07,-6.294607981308015,-6.1980917283095085
G0134,5.078947368421053,4.311998069387624e-07,4.694101424584234e-07,-6.365321442268091,-6.32844753091523
G0134,5.842105263157895,3.748719042305458e-07,4.555153807706503e-07,-6.426117107710956,-6.341496954210092
G0134,6.605263157894737,3.315600109130723e-07,3.797769138904861e-07,-6.479437854741356,-6.420471438953142
G0134,7.36842105263158,2.972198669256469e-07,3.1288747410248e-07,-6.526922164602537,-6.504611822718496
G0134,8.131578947368421,2.693254457578678e-07,3.771629595505474e-07,-6.569722612685153,-6.42347096506697
G0134,8.894736842105264,2.462176412401809e-07,2.654428187487162e-07,-6.6086808335379725,-6.576029019503434
G0134,9.657894736842106,2.2676175133291865e-07,2.727298696899865e-07,-6.644430197512407,-6.564267295020805
G0134,10.421052631578949,2.101554614625786e-07,2.218907663784686e-07,-6.677459319185831,-6.653860769846924
G0134,11.18421052631579,1.9581544173924975e-07,2.231658485703301e-07,-6.70815306331063,-6.651372265434559
G0134,11.947368421052632,1.833074069144959e-07,2.2021079051141006e-07,-6.736819986117422,-6.657161404052982
G0134,12.710526315789474,1.7230137213080981e-07,2.0844473267373045e-07,-6.76371126401183,-6.68100907487031
G0134,13.473684210526317,1.6254211472496318e-07,1.7419969935815153e-07,-6.789034094236149,-6.758952598853089
G0134,14.23684210526316,1.538291363016287e-07,1.8094138841442456e-07,-6.812961398366888,-6.742462081542203
G0134,15.0,1.4600274164768626e-07,1.799486309853404e-07,-6.835638988932809,-6.7448514530275965
G0135,0.5,4.436417133720193e-06,6.094398643512148e-06,-5.352967626103602,-5.215069141348142
G0135,1.263157894736842,1.7560817820975765e-06,2.2607641501084496e-06,-5.75545526252636,-5.645744742231859
G0135,2.026315789473684,1.0947003316971904e-06,1.44678545114054e-06,-5.960704750323255,-5.839595867149256
G0135,2.7894736842105265,7.952068447234308e-07,1.0075506724828377e-06,-6.099519890415544,-5.9967331027786335
G0135,3.5526315789473686,6.243846336346938e-07,6.945548861038354e-07,-6.204547793645779,-6.158293429134178
G0135,4.315789473684211,5.13975155735876e-07,5.919485332329349e-07,-6.289057873198471,-6.227716051224025
G0135,5.078947368421053,4.367457281900708e-07,5.681376969934667e-07,-6.359771334158547,-6.245546393519622
G0135,5.842105263157895,3.796933582913679e-07,4.214774343834467e-07,-6.420566999601412,-6.375225672249419
G0135,6.605263157894737,3.358244045445564e-07,3.562174081569231e-07,-6.473887746631812,-6.44828486061181
G0135,7.36842105263158,3.0104259121672733e-07,3.568170779708184e-07,-6.521372056492993,-6.447554367605912
G0135,8.131578947368421,2.7278940304428373e-07,2.683935253904662e-07,-6.564172504575608,-6.571227965109264
G0135,8.894736842105264,2.4938439509078005e-07,2.741117343113365e-07,-6.603130725428428,-6.562072372568559
G0135,9.657894736842106,2.296782712280209e-07,2.4315606004245733e-07,-6.638880089402862,-6.614114902282507
G0135,10.421052631578949,2.1285839783000922e-07,2.4305803337958465e-07,-6.671909211076286,-6.6142900203628665
G0135,11.18421052631579,1.9833394244866746e-07,2.681145654874743e-07,-6.702602955201085,-6.5716795920633375
G0135,11.947368421052632,1.8566503423058077e-07,2.752629720328086e-07,-6.731269878007877,-6.560252205327984
G0135,12.710526315789474,1.7451744418361008e-07,2.202628414586753e-07,-6.758161155902285,-6.657058762543299
G0135,13.473684210526317,1.646326670716478e-07,1.77616048488498e-07,-6.783483986126604,-6.750517796129988
G0135,14.23684210526316,1.558076257683617e-07,1.992940988851907e-07,-6.807411290257343,-6.700505560604786
G0135,15.0,1.4788057112400642e-07,1.835289279300766e-07,-6.830088880823265,-6.736295472282515
G0136,0.5,4.4931118927480256e-06,5.031595021062417e-06,-5.347452765961181,-5.298294321298029
G0136,1.263157894736842,1.778523457546094e-06,2.307950084932665e-06,-5.749940402383939,-5.636773588095476
G0136,2.026315789473684,1.1086899475612014e-06,1.2568173444140922e-06,-5.955189890180834,-5.900727834547208
G0136,2.7894736842105265,8.053691128510613e-07,9.04022581204518e-07,-6.094005030273123,-6.043820721327696
G0136,3.5526315789473686,6.323638960163888e-07,7.571398385074747e-07,-6.199032933503358,-6.120823901895566
G0136,4.315789473684211,5.205434509891006e-07,6.629006963429532e-07,-6.28354301305605,-6.178551524778301
G0136,5.078947368421053,4.42327077524417e-07,5.073639032478929e-07,-6.354256474016126,-6.294680434193325
G0136,5.842105263157895,3.845456124423986e-07,4.741988463627227e-07,-6.41505213945899,-6.324039506913953
G0136,6.605263157894737,3.401160396900897e-07,3.342147298709154e-07,-6.46837288648939,-6.47597441332747
G0136,7.36842105263158,3.048897355793303e-07,3.736504171929904e-07,-6.515857196350572,-6.427534528503457
G0136,8.131578947368421,2.762754885508495e-07,3.1335194929293365e-07,-6.558657644433187,-6.503967599306019
G0136,8.894736842105264,2.525713785864275e-07,2.851627822317023e-07,-6.597615865286007,-6.544907156681796
G0136,9.657894736842106,2.32613422240361e-07,2.1139314724631186e-07,-6.633365229260441,-6.674909095369891
G0136,10.421052631578949,2.15578600914678e-07,2.207963247059988e-07,-6.666394350933865,-6.656008159988077
G0136,11.18421052631579,2.008685316757941e-07,1.992097600615345e-07,-6.697088095058664,-6.700689387613979
G0136,11.947368421052632,1.8803772238372798e-07,2.376130935348805e-07,-6.725755017865456,-6.624129631480112
G0136,12.710526315789474,1.7674767279961177e-07,1.9146241575821293e-07,-6.752646295759864,-6.717916465720335
G0136,13.473684210526317,1.667365741449463e-07,2.039584093054427e-07,-6.777969125984183,-6.690458383802831
G0136,14.23684210526316,1.5779875408911737e-07,2.004376805959505e-07,-6.801896430114922,-6.698020631424512
G0136,15.0,1.497703964249342e-07,1.6868880586111793e-07,-6.824574020680844,-6.77291373610707
G0137,0.5,4.5501668042346615e-06,4.874604086758341e-06,-5.341972682281167,-5.312060651743606
G0137,1.263157894736842,1.8011076933428868e-06,2.4115869177995464e-06,-5.744460318703925,-5.6176970807292586
G0137,2.026315789473684,1.1227684322137476e-06,1.3718711198665747e-06,-5.949709806500819,-5.862686686413397
G0137,2.7894736842105265,8.155959366080996e-07,8.54949418193006e-07,-6.088524946593108,-6.068059578896954
G0137,3.5526315789473686,6.403938465219153e-07,7.994396354958886e-07,-6.193552849823344,-6.097214323613529
G0137,4.315789473684211,5.271534712223083e-07,5.865965359346611e-07,-6.278062929376036,-6.231660506014355
G0137,5.078947368421053,4.479438822821687e-07,5.583461541883615e-07,-6.348776390336112,-6.253096470876354
G0137,5.842105263157895,3.894286904525161e-07,5.026989673422543e-07,-6.409572055778977,-6.29869200691042
G0137,6.605263157894737,3.444349373723449e-07,3.772281001379918e-07,-6.462892802809376,-6.423395963653892
G0137,7.36842105263158,3.087613188587806e-07,3.858667446408705e-07,-6.510377112670557,-6.413562648848411
G0137,8.131578947368421,2.797837193542349e-07,2.403234068379136e-07,-6.553177560753173,-6.61920392804968
G0137,8.894736842105264,2.557786073386348e-07,3.213863925202114e-07,-6.592135781605993,-6.492972515184654
G0137,9.657894736842106,2.355672187478435e-07,2.2816350615400082e-07,-6.627885145580427,-6.641753818039503
G0137,10.421052631578949,2.1831608404156202e-07,3.296838994921795e-07,-6.66091426725385,-6.481902261629791
G0137,11.18421052631579,2.0341922183637318e-07,2.508184455401407e-07,-6.69160801137865,-6.600640528041764
G0137,11.947368421052632,1.9042548299660482e-07,2.1300155244256755e-07,-6.720274934185442,-6.67161723123364
G0137,12.710526315789474,1.7899206890364093e-07,2.3791872454773267e-07,-6.74716621207985,-6.623571377013809
G0137,13.473684210526317,1.6885384625089567e-07,1.8555720747144653e-07,-6.772489042304168,-6.731522171984638
G0137,14.23684210526316,1.5980253101748349e-07,1.9251519235828518e-07,-6.796416346434907,-6.715534992404706
G0137,15.0,1.5167222680782205e-07,1.7545459744341706e-07,-6.819093937000829,-6.755835247464833
G0138,0.5,4.607581590459527e-06,5.485865803812688e-06,-5.33652696561022,-5.260754820387427
G0138,1.263157894736842,1.8238343795568963e-06,2.0514421469833745e-06,-5.739014602032978,-5.6879407261258565
G0138,2.026315789473684,1.1369357171263768e-06,1.4134474030355589e-06,-5.944264089829873,-5.849720347766201
G0138,2.7894736842105265,8.258872662144435e-07,9.118032153891784e-07,-6.083079229922162,-6.040098880632285
G0138,3.5526315789473686,6.484744460646742e-07,7.807048548307179e-07,-6.188107133152397,-6.107513119956901
G0138,4.315789473684211,5.33805184260555e-07,6.760500084347767e-07,-6.272617212705089,-6.170021177454841
G0138,5.078947368421053,4.5359611512295867e-07,5.083174981797467e-07,-6.343330673665165,-6.293864940007888
G0138,5.842105263157895,3.9434256855284244e-07,5.095041466750887e-07,-6.40412633910803,-6.292852277073098
G0138,6.605263157894737,3.487810765686495e-07,4.3562874842461757e-07,-6.45744708613843,-6.360883467598091
G0138,7.36842105263158,3.1265732220975365e-07,3.61292899934412e-07,-6.504931395999611,-6.44214057302817
G0138,8.131578947368421,2.833140783777703e-07,3.201656722937401e-07,-6.547731844082226,-6.494625234354888
G0138,8.894736842105264,2.590060657358906e-07,3.068380485812468e-07,-6.586690064935046,-6.513090787929336
G0138,9.657894736842106,2.385396463725641e-07,2.712617438143425e-07,-6.62243942890948,-6.566611450697847
G0138,10.421052631578949,2.2107083388568442e-07,2.498304677491367e-07,-6.655468550582904,-6.602354598914449
G0138,11.18421052631579,2.0598600051466122e-07,2.419785043692861e-07,-6.686162294707703,-6.616223211905677
G0138,11.947368421052632,1.928283044465441e-07,2.247114221351639e-07,-6.714829217514495,-6.648374851727744
G0138,12.710526315789474,1.8125062157087169e-07,2.1808482581993587e-07,-6.741720495408903,-6.661374551257292
G0138,13.473684210526317,1.7098447308345904e-07,2.334790839191197e-07,-6.767043325633222,-6.631752019360729
G0138,14.23684210526316,1.618189467998725e-07,2.106066276511172e-07,-6.790970629763961,-6.676527965975709
G0138,15.0,1.535860530153176e-07,1.9870398578352186e-07,-6.813648220329883,-6.70179342133292
G0139,0.5,4.665356343996152e-06,5.845032492097809e-06,-5.33111517885837,-5.233213070284936
G0139,1.263157894736842,1.8467035528318105e-06,2.0677213779349267e-06,-5.733602815281128,-5.684507982104971
G0139,2.026315789473684,1.151191825141908e-06,1.2289616199012024e-06,-5.938852303078023,-5.91046167978677
G0139,2.7894736842105265,8.362431182634612e-07,9.730024728807166e-07,-6.077667443170311,-6.011886055973082
G0139,3.5526315789473686,6.566057076735325e-07,8.771423865631475e-07,-6.182695346400547,-6.056929901868461
G0139,4.315789473684211,5.404986008288225e-07,7.229269282884157e-07,-6.26720542595324,-6.140905597926632
G0139,5.078947368421053,4.59283785160243e-07,4.699528295576492e-07,-6.337918886913315,-6.327945731193854
G0139,5.842105263157895,3.992872546663374e-07,3.947500810415337e-07,-6.39871455235618,-6.403677772159726
G0139,6.605263157894737,3.531544642865613e-07,4.937854887863831e-07,-6.452035299386579,-6.306461677127054
G0139,7.36842105263158,3.165777519140246e-07,4.324975091430816e-07,-6.49951960924776,-6.36401638939808
G0139,8.131578947368421,2.8686657131367925e-07,3.20445632614937e-07,-6.542320057330376,-6.494245643081813
G0139,8.894736842105264,2.622537589820322e-07,3.0980092725637613e-07,-6.581278278183196,-6.508917286700361
G0139,9.657894736842106,2.415307099071577e-07,2.889759097838949e-07,-6.61702764215763,-6.539138360302269
G0139,10.421052631578949,2.238428548887043e-07,2.966881880148683e-07,-6.650056763831054,-6.52769974381487
G0139,11.18421052631579,2.085688718492398e-07,2.3632797314326083e-07,-6.680750507955853,-6.626484869722929
G0139,11.947368421052632,1.952461906077685e-07,2.4639494169358536e-07,-6.709417430762645,-6.608368212161479
G0139,12.710526315789474,1.8352333444291286e-07,2.245027601864504e-07,-6.736308708657053,-6.648778315122238
G0139,13.473684210526317,1.731284580779822e-07,2.1234818785262178e-07,-6.761631538881372,-6.672951440861033
G0139,14.23684210526316,1.6384800468748038e-07,2.161583860282197e-07,-6.785558843012111,-6.665227911020301
G0139,15.0,1.555118781332051e-07,1.8785840836135226e-07,-6.808236433578033,-6.726169361563
G0140,0.5,4.723491064844523e-06,4.925773777985325e-06,-5.325736901836808,-5.307525537529128
G0140,1.263157894736842,1.869715213167624e-06,2.4312464031152824e-06,-5.728224538259567,-5.614171023842645
G0140,2.026315789473684,1.165536756260337e-06,1.3207874798642111e-06,-5.933474026056461,-5.8791670565318
G0140,2.7894736842105265,8.466634927551503e-07,1.10045799434049e-06,-6.0722891661487495,-5.958426530279469
G0140,3.5526315789473686,6.647876313484884e-07,8.125056814450686e-07,-6.177317069378986,-6.090173593534792
G0140,4.315789473684211,5.472337209271094e-07,5.893116027218249e-07,-6.261827148931677,-6.229655008169304
G0140,5.078947368421053,4.6500689239402047e-07,5.677890991702144e-07,-6.332540609891753,-6.245812949632756
G0140,5.842105263157895,4.042627487929997e-07,4.511886702259231e-07,-6.393336275334618,-6.345641814432828
G0140,6.605263157894737,3.575551005260794e-07,4.372409030355696e-07,-6.4466570223650175,-6.359279217418302
G0140,7.36842105263158,3.205226079715926e-07,3.66303921884636e-07,-6.494141332226199,-6.4361584314754
G0140,8.131578947368421,2.904411981619609e-07,3.815692986509525e-07,-6.536941780308814,-6.418426576218657
G0140,8.894736842105264,2.655216870770589e-07,2.940002507647151e-07,-6.575900001161634,-6.531652299160341
G0140,9.657894736842106,2.4454040935162375e-07,2.805155804900207e-07,-6.611649365136069,-6.552043012008805
G0140,10.421052631578949,2.26632147050621e-07,2.512479139218684e-07,-6.644678486809491,-6.599897535446011
G0140,11.18421052631579,2.111678358401081e-07,2.318287183041373e-07,-6.675372230934291,-6.634832765833711
G0140,11.947368421052632,1.9767914148027738e-07,2.290271079917057e-07,-6.704039153741083,-6.640113110872079
G0140,12.710526315789474,1.8581020751976385e-07,2.2596648371082365e-07,-6.730930431635492,-6.645955972440602
G0140,13.473684210526317,1.752858012344647e-07,2.2053853629028e-07,-6.75625326185981,-6.656515512155658
G0140,14.23684210526316,1.658897046803067e-07,1.984971125668417e-07,-6.780180565990548,-6.702245806308463
G0140,15.0,1.574497021614841e-07,1.790072322125806e-07,-6.802858156556471,-6.747129422391248
G0141,0.5,4.781985753004657e-06,4.839876560473839e-06,-5.320391722114154,-5.31516571475821
G0141,1.263157894736842,1.8928693605643437e-06,2.470718560991095e-06,-5.722879358536912,-5.60717672216965
G0141,2.026315789473684,1.1799705104816688e-06,1.3343259555325304e-06,-5.928128846333807,-5.874738065923852
G0141,2.7894736842105265,8.571483896895139e-07,1.0617164623443902e-06,-6.066943986426096,-5.973991448678521
G0141,3.5526315789473686,6.730202170895443e-07,7.181494147088734e-07,-6.171971889656331,-6.143785189138254
G0141,4.315789473684211,5.540105445554175e-07,7.631858821320762e-07,-6.256481969209023,-6.117369672068172
G0141,5.078947368421053,4.707654368242926e-07,5.998626984904794e-07,-6.327195430169099,-6.22194814313576
G0141,5.842105263157895,4.09269050932831e-07,4.448898759169365e-07,-6.387991095611964,-6.351747477109758
G0141,6.605263157894737,3.6198298528720525e-07,4.460621852640538e-07,-6.441311842642364,-6.350604592331688
G0141,7.36842105263158,3.244918903824589e-07,4.399112160948617e-07,-6.488796152503545,-6.356634964992882
G0141,8.131578947368421,2.940379589226165e-07,3.43890187506508e-07,-6.53159660058616,-6.463580216072652
G0141,8.894736842105264,2.688098500209719e-07,2.678838913702823e-07,-6.57055482143898,-6.572053400984306
G0141,9.657894736842106,2.475687447059632e-07,3.083420735951486e-07,-6.606304185413414,-6.510967211298432
G0141,10.421052631578949,2.2943871037143557e-07,3.25932444826024e-07,-6.639333307086837,-6.486872405697596
G0141,11.18421052631579,2.1378289248726707e-07,2.1547672893613238e-07,-6.670027051211637,-6.666599625922493
G0141,11.947368421052632,2.0012715706407157e-07,2.6328849554369765e-07,-6.698693974018429,-6.579568117084762
G0141,12.710526315789474,1.8811124080142544e-07,2.187578422131404e-07,-6.725585251912837,-6.6600363690766455
G0141,13.473684210526317,1.774565025529072e-07,2.0933628633336225e-07,-6.750908082137156,-6.679155484568906
G0141,14.23684210526316,1.679440467783521e-07,2.037853198367359e-07,-6.774835386267895,-6.690827104645251
G0141,15.0,1.5939952510015525e-07,1.8999530851365225e-07,-6.797512976833817,-6.721257122793424
G0142,0.5,4.840838006731855e-06,6.270850659324108e-06,-5.315079450298501,-5.20267354185003
G0142,1.263157894736842,1.9161650443313595e-06,2.0232305496868333e-06,-5.7175670867212585,-5.693954626002398
G0142,2.026315789473684,1.1944924951676009e-06,1.409807840743929e-06,-5.922816574518153,-5.850840078402594
G0142,2.7894736842105265,8.676973785651439e-07,9.385911608739534e-07,-6.061631714610441,-6.02752354004654
G0142,3.5526315789473686,6.813031268733722e-07,7.701823312554913e-07,-6.166659617840677,-6.113406448744007
G0142,4.315789473684211,5.60828793462837e-07,8.808680512736526e-07,-6.251169697393369,-6.055089141412554
G0142,5.078947368421053,4.765591820098718e-07,5.203543031501974e-07,-6.321883158353445,-6.283700849622182
G0142,5.842105263157895,4.1430595553110485e-07,5.156088875829851e-07,-6.38267882379631,-6.287679605292681
G0142,6.605263157894737,3.664379367645627e-07,4.497013713195033e-07,-6.435999570826709,-6.347075788092309
G0142,7.36842105263158,3.2848543617109013e-07,3.195777562314797e-07,-6.48348388068789,-6.495423456773925
G0142,8.131578947368421,2.9765670591555097e-07,3.148674889095218e-07,-6.526284328770506,-6.501872179363795
G0142,8.894736842105264,2.7211811280445335e-07,2.677857402256563e-07,-6.565242549623326,-6.572212553187329
G0142,9.657894736842106,2.506155916291696e-07,2.938085347013828e-07,-6.600991913597761,-6.531935592753116
G0142,10.421052631578949,2.3226242961592235e-07,2.41347366625962e-07,-6.634021035271184,-6.6173574354657685
G0142,11.18421052631579,2.164139344186006e-07,2.350380115850269e-07,-6.6647147793959824,-6.62886189565739
G0142,11.947368421052632,2.0259013684560629e-07,2.0557584066548577e-07,-6.693381702202776,-6.687027925095872
G0142,12.710526315789474,1.9042633980932762e-07,2.422163358356521e-07,-6.720272980097183,-6.615796570011977
G0142,13.473684210526317,1.7964047290606493e-07,2.2681284883608045e-07,-6.745595810321502,-6.644332346513926
G0142,14.23684210526316,1.7001094663198752e-07,2.335950667148816e-07,-6.769523114452241,-6.631536333311042
G0142,15.0,1.6136126689106185e-07,1.887333331868067e-07,-6.792200705018162,-6.724151390027751
G0143,0.5,4.900055031260181e-06,6.271904181819155e-06,-5.309799042494257,-5.202600585149044
G0143,1.263157894736842,1.9396051165404887e-06,2.577252055316966e-06,-5.712286678917016,-5.588843105360535
G0143,2.026315789473684,1.209104488233032e-06,1.7562911015152978e-06,-5.91753616671391,-5.755403499076868
G0143,2.7894736842105265,8.783117508862588e-07,9.190370472090336e-07,-6.056351306806199,-6.036666981460288
G0143,3.5526315789473686,6.896373747699514e-07,7.55816355695637e-07,-6.161379210036435,-6.121583714282584
G0143,4.315789473684211,5.676893024020942e-07,6.11151736819584e-07,-6.245889289589126,-6.213850949688491
G0143,5.078947368421053,4.823888372743183e-07,4.974029540956812e-07,-6.316602750549202,-6.303291639766438
G0143,5.842105263157895,4.193740792519975e-07,5.355611281498971e-07,-6.377398415992067,-6.271190952277356
G0143,6.605263157894737,3.7092050037427676e-07,4.743099519339722e-07,-6.4307191630224665,-6.323937762919991
G0143,7.36842105263158,3.3250373426408374e-07,3.424408056558649e-07,-6.478203472883648,-6.465414489861523
G0143,8.131578947368421,3.012978821810468e-07,3.208015871670078e-07,-6.521003920966263,-6.493763491709045
G0143,8.894736842105264,2.75446880455454e-07,3.382804519533095e-07,-6.559962141819083,-6.470723097849316
G0143,9.657894736842106,2.5368132314426005e-07,2.8733474663814004e-07,-6.595711505793518,-6.541611852738444
